Units,scenario,region,sector,subsector,technology,input,Year,value
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass,Passenger Rail,Electric,elect_td_trn,2010,0.124105
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass,Passenger Rail,Electric,elect_td_trn,2015,0.130068
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass,Passenger Rail,Electric,elect_td_trn,2020,0.136709
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass,Passenger Rail,Electric,elect_td_trn,2025,0.142897
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass,Passenger Rail,Electric,elect_td_trn,2030,0.148318
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass,Passenger Rail,Electric,elect_td_trn,2035,0.153316
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass,Passenger Rail,Electric,elect_td_trn,2040,0.158365
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass,Passenger Rail,Electric,elect_td_trn,2045,0.163634
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass,Passenger Rail,Electric,elect_td_trn,2050,0.168936
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass,Passenger Rail,Liquids,refined liquids enduse,1975,0.035384
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass,Passenger Rail,Liquids,refined liquids enduse,1990,0.0578902
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2005,0.0712684
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2010,0.0686628
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2015,0.0670024
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2020,0.0701472
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2025,0.0720742
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2030,0.0751302
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2035,0.0769251
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2040,0.0787618
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2045,0.0794634
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2050,0.0774907
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road,Bus,BEV,elect_td_trn,2025,0.0013567
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road,Bus,BEV,elect_td_trn,2030,0.006078241
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road,Bus,BEV,elect_td_trn,2035,0.0174465
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road,Bus,BEV,elect_td_trn,2040,0.02997612
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road,Bus,BEV,elect_td_trn,2045,0.03956615
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road,Bus,BEV,elect_td_trn,2050,0.04580065
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road,Bus,FCEV,H2 retail dispensing,2025,0.00200586
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road,Bus,FCEV,H2 retail dispensing,2030,0.00859383
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road,Bus,FCEV,H2 retail dispensing,2035,0.023011772
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road,Bus,FCEV,H2 retail dispensing,2040,0.0369826
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road,Bus,FCEV,H2 retail dispensing,2045,0.04545488
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road,Bus,FCEV,H2 retail dispensing,2050,0.0487976
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2020,0.0463635
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2025,0.178673
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2030,0.2541084
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2035,0.2620542
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2040,0.214078
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2045,0.17195300000000002
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2050,0.14005869999999998
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road,Bus,Liquids,refined liquids enduse,1975,0.237423
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road,Bus,Liquids,refined liquids enduse,1990,0.388449
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road,Bus,Liquids,refined liquids enduse,2005,0.478269
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road,Bus,Liquids,refined liquids enduse,2010,0.46081
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road,Bus,Liquids,refined liquids enduse,2015,0.449648
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road,Bus,Liquids,refined liquids enduse,2020,0.628688
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road,Bus,Liquids,refined liquids enduse,2025,0.624758
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road,Bus,Liquids,refined liquids enduse,2030,0.46224200000000004
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road,Bus,Liquids,refined liquids enduse,2035,0.3302033
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road,Bus,Liquids,refined liquids enduse,2040,0.255387
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road,Bus,Liquids,refined liquids enduse,2045,0.19913360000000002
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road,Bus,Liquids,refined liquids enduse,2050,0.1534204
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road,Bus,NG,delivered gas,1975,0.0106559
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road,Bus,NG,delivered gas,1990,0.00852471
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road,Bus,NG,delivered gas,2005,0.0210249
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road,Bus,NG,delivered gas,2010,0.044181
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road,Bus,NG,delivered gas,2015,0.0702879
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road,Bus,NG,delivered gas,2020,0.087369
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road,Bus,NG,delivered gas,2025,0.0878009
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road,Bus,NG,delivered gas,2030,0.06283269999999999
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road,Bus,NG,delivered gas,2035,0.0468107
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road,Bus,NG,delivered gas,2040,0.0365747
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road,Bus,NG,delivered gas,2045,0.02879685
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road,Bus,NG,delivered gas,2050,0.02321973
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV,2W and 3W,BEV,elect_td_trn,2025,0.0107179
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV,2W and 3W,BEV,elect_td_trn,2030,0.0170711
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV,2W and 3W,BEV,elect_td_trn,2035,0.0186091
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV,2W and 3W,BEV,elect_td_trn,2040,0.0201414
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV,2W and 3W,BEV,elect_td_trn,2045,0.0226248
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV,2W and 3W,BEV,elect_td_trn,2050,0.0270316
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV,2W and 3W,Liquids,refined liquids enduse,1975,0.0576449
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV,2W and 3W,Liquids,refined liquids enduse,1990,0.0943148
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV,2W and 3W,Liquids,refined liquids enduse,2005,0.116129
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV,2W and 3W,Liquids,refined liquids enduse,2010,0.111894
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV,2W and 3W,Liquids,refined liquids enduse,2015,0.109181
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV,2W and 3W,Liquids,refined liquids enduse,2020,0.100829
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV,2W and 3W,Liquids,refined liquids enduse,2025,0.0659838
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV,2W and 3W,Liquids,refined liquids enduse,2030,0.0511929
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV,2W and 3W,Liquids,refined liquids enduse,2035,0.0490171
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV,2W and 3W,Liquids,refined liquids enduse,2040,0.0469904
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV,2W and 3W,Liquids,refined liquids enduse,2045,0.0425154
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV,2W and 3W,Liquids,refined liquids enduse,2050,0.0332751
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Car,BEV,elect_td_trn,2025,0.0955119
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Car,BEV,elect_td_trn,2030,0.3381245
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Car,BEV,elect_td_trn,2035,0.4964051
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Car,BEV,elect_td_trn,2040,0.5879392999999999
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Car,BEV,elect_td_trn,2045,0.6857968999999999
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Car,BEV,elect_td_trn,2050,0.7958666
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Car,FCEV,H2 retail dispensing,2025,0.0150034
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Car,FCEV,H2 retail dispensing,2030,0.099317
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Car,FCEV,H2 retail dispensing,2035,0.15199843000000002
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Car,FCEV,H2 retail dispensing,2040,0.1963461
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Car,FCEV,H2 retail dispensing,2045,0.25741788
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Car,FCEV,H2 retail dispensing,2050,0.3525307
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Car,Hybrid Liquids,refined liquids enduse,1975,0.354119
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Car,Hybrid Liquids,refined liquids enduse,1990,0.579359
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Car,Hybrid Liquids,refined liquids enduse,2005,0.713244
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Car,Hybrid Liquids,refined liquids enduse,2010,0.687167
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Car,Hybrid Liquids,refined liquids enduse,2015,0.67055
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Car,Hybrid Liquids,refined liquids enduse,2020,0.71453
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Car,Hybrid Liquids,refined liquids enduse,2025,1.027925
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Car,Hybrid Liquids,refined liquids enduse,2030,1.1877309
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Car,Hybrid Liquids,refined liquids enduse,2035,1.2404842
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Car,Hybrid Liquids,refined liquids enduse,2040,1.2251892
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Car,Hybrid Liquids,refined liquids enduse,2045,1.172843
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Car,Hybrid Liquids,refined liquids enduse,2050,1.0281749
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Car,Liquids,refined liquids enduse,1975,2.99047
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Car,Liquids,refined liquids enduse,1990,4.89262
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Car,Liquids,refined liquids enduse,2005,6.02346
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Car,Liquids,refined liquids enduse,2010,5.80334
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Car,Liquids,refined liquids enduse,2015,5.66294
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Car,Liquids,refined liquids enduse,2020,5.336600000000001
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Car,Liquids,refined liquids enduse,2025,4.243539999999999
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Car,Liquids,refined liquids enduse,2030,3.211277
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Car,Liquids,refined liquids enduse,2035,2.574773
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Car,Liquids,refined liquids enduse,2040,2.315195
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Car,Liquids,refined liquids enduse,2045,1.974731
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Car,Liquids,refined liquids enduse,2050,1.609389
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Car,NG,delivered gas,1975,0.00017148
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Car,NG,delivered gas,1990,0.000137184
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Car,NG,delivered gas,2005,0.00033836
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Car,NG,delivered gas,2010,0.000711015
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Car,NG,delivered gas,2015,0.00113126
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Car,NG,delivered gas,2020,0.001065064
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Car,NG,delivered gas,2025,0.000847135
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Car,NG,delivered gas,2030,0.000640203
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Car,NG,delivered gas,2035,0.0005131127
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Car,NG,delivered gas,2040,0.0004621224
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Car,NG,delivered gas,2045,0.0003955887
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Car,NG,delivered gas,2050,0.0003358238
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Large Car and Truck,BEV,elect_td_trn,2025,0.0374894
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Large Car and Truck,BEV,elect_td_trn,2030,0.1191865
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Large Car and Truck,BEV,elect_td_trn,2035,0.1720148
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Large Car and Truck,BEV,elect_td_trn,2040,0.2026155
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Large Car and Truck,BEV,elect_td_trn,2045,0.23415182
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Large Car and Truck,BEV,elect_td_trn,2050,0.26402559999999997
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,H2 retail dispensing,2025,0.0108116
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,H2 retail dispensing,2030,0.05147736
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,H2 retail dispensing,2035,0.07706442
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,H2 retail dispensing,2040,0.09681853
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,H2 retail dispensing,2045,0.12166809
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,H2 retail dispensing,2050,0.15358759
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Large Car and Truck,Hybrid Liquids,refined liquids enduse,2020,0.0353928
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Large Car and Truck,Hybrid Liquids,refined liquids enduse,2025,0.1709328
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Large Car and Truck,Hybrid Liquids,refined liquids enduse,2030,0.2618068
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Large Car and Truck,Hybrid Liquids,refined liquids enduse,2035,0.3040259
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Large Car and Truck,Hybrid Liquids,refined liquids enduse,2040,0.31140517
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Large Car and Truck,Hybrid Liquids,refined liquids enduse,2045,0.312257
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Large Car and Truck,Hybrid Liquids,refined liquids enduse,2050,0.2896762
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,refined liquids enduse,1975,0.975337
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,refined liquids enduse,1990,1.59572
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,refined liquids enduse,2005,1.96452
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,refined liquids enduse,2010,1.89272
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,refined liquids enduse,2015,1.84694
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,refined liquids enduse,2020,1.7454459999999998
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,refined liquids enduse,2025,1.252912
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,refined liquids enduse,2030,0.867293
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,refined liquids enduse,2035,0.668193
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,refined liquids enduse,2040,0.5980122
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,refined liquids enduse,2045,0.5152083
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,refined liquids enduse,2050,0.4484661
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Large Car and Truck,NG,delivered gas,1975,5.59933e-05
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Large Car and Truck,NG,delivered gas,1990,4.47947e-05
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass_road_LDV_4W,Large Car and Truck,NG,delivered gas,2005,0.000110387
